article_id,category,title,date,content,summary,source_url,source_name,company_tag,keywords,collected_at,has_null,is_duplicate_seed,data_origin
FB-0481,funding,국내 AI 스타트업 기술사업화 지원,2025-01-17,"국내 AI 스타트업 기술사업화 지원. 이 문서는 실시간 웹 수집 실패 시 사용하는 교육용 합성 데이터입니다. 주요 키워드는 자동화, 보안, 디지털 전환, 생성형 AI이며, 시장 변화·기업 대응·지원정책·기술 적용 가능성을 검토할 수 있도록 구성했습니다. 분류는 funding이고 지역 범위는 국내입니다.","자동화, 보안, 디지털 전환, 생성형 AI 관련 동향을 다루는 수업용 fallback 기사 요약입니다.",https://example.com/fallback/0481,Fallback Startup News,,자동화|보안|디지털 전환|생성형 AI,2026-09-18T09:00:00+09:00,false,false,synthetic_fallback
FB-0482,technology,대구 Edge AI 추론 최적화,2026-06-27,"대구 Edge AI 추론 최적화. 이 문서는 실시간 웹 수집 실패 시 사용하는 교육용 합성 데이터입니다. 주요 키워드는 자동화, 생성형 AI이며, 시장 변화·기업 대응·지원정책·기술 적용 가능성을 검토할 수 있도록 구성했습니다. 분류는 technology이고 지역 범위는 대구입니다.","자동화, 생성형 AI 관련 동향을 다루는 수업용 fallback 기사 요약입니다.",https://example.com/fallback/0482,Fallback Policy Brief,,자동화|생성형 AI,2026-09-18T09:00:00+09:00,false,false,synthetic_fallback
FB-0483,technology,부산 산업용 RAG 활용 사례 증가,2025-10-31,"부산 산업용 RAG 활용 사례 증가. 이 문서는 실시간 웹 수집 실패 시 사용하는 교육용 합성 데이터입니다. 주요 키워드는 품질검사, AI, 스마트팩토리이며, 시장 변화·기업 대응·지원정책·기술 적용 가능성을 검토할 수 있도록 구성했습니다. 분류는 technology이고 지역 범위는 부산입니다.","품질검사, AI, 스마트팩토리 관련 동향을 다루는 수업용 fallback 기사 요약입니다.",https://example.com/fallback/0483,Fallback Market Digest,,품질검사|AI|스마트팩토리,2026-09-18T09:00:00+09:00,false,false,synthetic_fallback
FB-0484,policy,국내 AI 바우처 사업 개편,2025-07-10,"국내 AI 바우처 사업 개편. 이 문서는 실시간 웹 수집 실패 시 사용하는 교육용 합성 데이터입니다. 주요 키워드는 클라우드, 스마트팩토리, 제조 AX, 데이터이며, 시장 변화·기업 대응·지원정책·기술 적용 가능성을 검토할 수 있도록 구성했습니다. 분류는 policy이고 지역 범위는 국내입니다.","클라우드, 스마트팩토리, 제조 AX, 데이터 관련 동향을 다루는 수업용 fallback 기사 요약입니다.",https://example.com/fallback/0484,Fallback Policy Brief,,클라우드|스마트팩토리|제조 AX|데이터,2026-09-18T09:00:00+09:00,false,false,synthetic_fallback
FB-0485,policy,부산 스마트공장 지원정책 확대,2025-06-27,"부산 스마트공장 지원정책 확대. 이 문서는 실시간 웹 수집 실패 시 사용하는 교육용 합성 데이터입니다. 주요 키워드는 스마트팩토리, 제조 AX, AI, 클라우드이며, 시장 변화·기업 대응·지원정책·기술 적용 가능성을 검토할 수 있도록 구성했습니다. 분류는 policy이고 지역 범위는 부산입니다.","스마트팩토리, 제조 AX, AI, 클라우드 관련 동향을 다루는 수업용 fallback 기사 요약입니다.",https://example.com/fallback/0485,Fallback Market Digest,,스마트팩토리|제조 AX|AI|클라우드,2026-09-18T09:00:00+09:00,false,false,synthetic_fallback
FB-0486,funding,부산 제조혁신 R&D 공고,2025-11-30,"부산 제조혁신 R&D 공고. 이 문서는 실시간 웹 수집 실패 시 사용하는 교육용 합성 데이터입니다. 주요 키워드는 품질검사, 디지털 전환이며, 시장 변화·기업 대응·지원정책·기술 적용 가능성을 검토할 수 있도록 구성했습니다. 분류는 funding이고 지역 범위는 부산입니다.","품질검사, 디지털 전환 관련 동향을 다루는 수업용 fallback 기사 요약입니다.",https://example.com/fallback/0486,Fallback Market Digest,,품질검사|디지털 전환,2026-09-18T09:00:00+09:00,false,false,synthetic_fallback
FB-0487,market,서울 클라우드 기반 품질관리 시장 성장,2026-05-30,"서울 클라우드 기반 품질관리 시장 성장. 이 문서는 실시간 웹 수집 실패 시 사용하는 교육용 합성 데이터입니다. 주요 키워드는 클라우드, 스마트팩토리, 제조 AX, 디지털 전환이며, 시장 변화·기업 대응·지원정책·기술 적용 가능성을 검토할 수 있도록 구성했습니다. 분류는 market이고 지역 범위는 서울입니다.","클라우드, 스마트팩토리, 제조 AX, 디지털 전환 관련 동향을 다루는 수업용 fallback 기사 요약입니다.",https://example.com/fallback/0487,Fallback Policy Brief,,클라우드|스마트팩토리|제조 AX|디지털 전환,2026-09-18T09:00:00+09:00,false,false,synthetic_fallback
FB-0488,funding,경기 초기창업기업 사업화 자금 모집,2026-05-14,"경기 초기창업기업 사업화 자금 모집. 이 문서는 실시간 웹 수집 실패 시 사용하는 교육용 합성 데이터입니다. 주요 키워드는 품질검사, 생성형 AI, 디지털 전환이며, 시장 변화·기업 대응·지원정책·기술 적용 가능성을 검토할 수 있도록 구성했습니다. 분류는 funding이고 지역 범위는 경기입니다.","품질검사, 생성형 AI, 디지털 전환 관련 동향을 다루는 수업용 fallback 기사 요약입니다.",https://example.com/fallback/0488,Fallback Policy Brief,,품질검사|생성형 AI|디지털 전환,2026-09-18T09:00:00+09:00,false,false,synthetic_fallback
FB-0489,market,글로벌 산업용 AI 비전 시장 확대,2025-05-04,"글로벌 산업용 AI 비전 시장 확대. 이 문서는 실시간 웹 수집 실패 시 사용하는 교육용 합성 데이터입니다. 주요 키워드는 생성형 AI, 자동화이며, 시장 변화·기업 대응·지원정책·기술 적용 가능성을 검토할 수 있도록 구성했습니다. 분류는 market이고 지역 범위는 글로벌입니다.","생성형 AI, 자동화 관련 동향을 다루는 수업용 fallback 기사 요약입니다.",https://example.com/fallback/0489,Fallback Market Digest,,생성형 AI|자동화,2026-09-18T09:00:00+09:00,false,false,synthetic_fallback
FB-0490,policy,글로벌 AI 바우처 사업 개편,2025-08-02,"글로벌 AI 바우처 사업 개편. 이 문서는 실시간 웹 수집 실패 시 사용하는 교육용 합성 데이터입니다. 주요 키워드는 스마트팩토리, 자동화이며, 시장 변화·기업 대응·지원정책·기술 적용 가능성을 검토할 수 있도록 구성했습니다. 분류는 policy이고 지역 범위는 글로벌입니다.","스마트팩토리, 자동화 관련 동향을 다루는 수업용 fallback 기사 요약입니다.",https://example.com/fallback/0490,Fallback Policy Brief,,스마트팩토리|자동화,2026-09-18T09:00:00+09:00,false,false,synthetic_fallback
FB-0491,funding,서울 지역특화 창업지원 프로그램 모집,2026-01-13,"서울 지역특화 창업지원 프로그램 모집. 이 문서는 실시간 웹 수집 실패 시 사용하는 교육용 합성 데이터입니다. 주요 키워드는 자동화, 보안, AI, 제조 AX이며, 시장 변화·기업 대응·지원정책·기술 적용 가능성을 검토할 수 있도록 구성했습니다. 분류는 funding이고 지역 범위는 서울입니다.","자동화, 보안, AI, 제조 AX 관련 동향을 다루는 수업용 fallback 기사 요약입니다.",https://example.com/fallback/0491,Fallback Tech Review,,자동화|보안|AI|제조 AX,2026-09-18T09:00:00+09:00,false,false,synthetic_fallback
FB-0492,funding,서울 초기창업기업 사업화 자금 모집,2026-02-07,"서울 초기창업기업 사업화 자금 모집. 이 문서는 실시간 웹 수집 실패 시 사용하는 교육용 합성 데이터입니다. 주요 키워드는 데이터, AI, 품질검사이며, 시장 변화·기업 대응·지원정책·기술 적용 가능성을 검토할 수 있도록 구성했습니다. 분류는 funding이고 지역 범위는 서울입니다.","데이터, AI, 품질검사 관련 동향을 다루는 수업용 fallback 기사 요약입니다.",https://example.com/fallback/0492,Fallback Policy Brief,,데이터|AI|품질검사,2026-09-18T09:00:00+09:00,false,false,synthetic_fallback
FB-0493,policy,국내 AI 바우처 사업 개편,2026-06-21,"국내 AI 바우처 사업 개편. 이 문서는 실시간 웹 수집 실패 시 사용하는 교육용 합성 데이터입니다. 주요 키워드는 클라우드, 보안이며, 시장 변화·기업 대응·지원정책·기술 적용 가능성을 검토할 수 있도록 구성했습니다. 분류는 policy이고 지역 범위는 국내입니다.","클라우드, 보안 관련 동향을 다루는 수업용 fallback 기사 요약입니다.",https://example.com/fallback/0493,Fallback Market Digest,,클라우드|보안,2026-09-18T09:00:00+09:00,false,false,synthetic_fallback
FB-0494,competitor,VisionForge 충청 경쟁사 해외시장 진출,2025-11-11,"VisionForge 충청 경쟁사 해외시장 진출. 이 문서는 실시간 웹 수집 실패 시 사용하는 교육용 합성 데이터입니다. 주요 키워드는 데이터, 보안이며, 시장 변화·기업 대응·지원정책·기술 적용 가능성을 검토할 수 있도록 구성했습니다. 분류는 competitor이고 지역 범위는 충청입니다.","데이터, 보안 관련 동향을 다루는 수업용 fallback 기사 요약입니다.",https://example.com/fallback/0494,Fallback Startup News,VisionForge,데이터|보안,2026-09-18T09:00:00+09:00,false,false,synthetic_fallback
FB-0495,market,경기 중소 제조기업 AI 전환 수요 증가,2025-03-03,"경기 중소 제조기업 AI 전환 수요 증가. 이 문서는 실시간 웹 수집 실패 시 사용하는 교육용 합성 데이터입니다. 주요 키워드는 제조 AX, 클라우드, 데이터이며, 시장 변화·기업 대응·지원정책·기술 적용 가능성을 검토할 수 있도록 구성했습니다. 분류는 market이고 지역 범위는 경기입니다.","제조 AX, 클라우드, 데이터 관련 동향을 다루는 수업용 fallback 기사 요약입니다.",https://example.com/fallback/0495,Fallback Tech Review,,제조 AX|클라우드|데이터,2026-09-18T09:00:00+09:00,false,false,synthetic_fallback
FB-0496,technology,국내 산업용 RAG 활용 사례 증가,2025-03-26,"국내 산업용 RAG 활용 사례 증가. 이 문서는 실시간 웹 수집 실패 시 사용하는 교육용 합성 데이터입니다. 주요 키워드는 보안, 품질검사, 스마트팩토리, 디지털 전환이며, 시장 변화·기업 대응·지원정책·기술 적용 가능성을 검토할 수 있도록 구성했습니다. 분류는 technology이고 지역 범위는 국내입니다.","보안, 품질검사, 스마트팩토리, 디지털 전환 관련 동향을 다루는 수업용 fallback 기사 요약입니다.",https://example.com/fallback/0496,Fallback Startup News,,보안|품질검사|스마트팩토리|디지털 전환,2026-09-18T09:00:00+09:00,false,false,synthetic_fallback
FB-0497,market,서울 중소 제조기업 AI 전환 수요 증가,2026-03-08,"서울 중소 제조기업 AI 전환 수요 증가. 이 문서는 실시간 웹 수집 실패 시 사용하는 교육용 합성 데이터입니다. 주요 키워드는 제조 AX, 스마트팩토리, 보안이며, 시장 변화·기업 대응·지원정책·기술 적용 가능성을 검토할 수 있도록 구성했습니다. 분류는 market이고 지역 범위는 서울입니다.","제조 AX, 스마트팩토리, 보안 관련 동향을 다루는 수업용 fallback 기사 요약입니다.",https://example.com/fallback/0497,Fallback Policy Brief,,제조 AX|스마트팩토리|보안,2026-09-18T09:00:00+09:00,false,false,synthetic_fallback
FB-0498,market,글로벌 산업용 AI 비전 시장 확대,2026-09-12,"글로벌 산업용 AI 비전 시장 확대. 이 문서는 실시간 웹 수집 실패 시 사용하는 교육용 합성 데이터입니다. 주요 키워드는 제조 AX, 자동화이며, 시장 변화·기업 대응·지원정책·기술 적용 가능성을 검토할 수 있도록 구성했습니다. 분류는 market이고 지역 범위는 글로벌입니다.","제조 AX, 자동화 관련 동향을 다루는 수업용 fallback 기사 요약입니다.",https://example.com/fallback/0498,Fallback Tech Review,,제조 AX|자동화,2026-09-18T09:00:00+09:00,false,false,synthetic_fallback
FB-0499,market,글로벌 제조 데이터 플랫폼 도입 확산,2026-08-20,"글로벌 제조 데이터 플랫폼 도입 확산. 이 문서는 실시간 웹 수집 실패 시 사용하는 교육용 합성 데이터입니다. 주요 키워드는 디지털 전환, 자동화이며, 시장 변화·기업 대응·지원정책·기술 적용 가능성을 검토할 수 있도록 구성했습니다. 분류는 market이고 지역 범위는 글로벌입니다.","디지털 전환, 자동화 관련 동향을 다루는 수업용 fallback 기사 요약입니다.",https://example.com/fallback/0499,Fallback Tech Review,,디지털 전환|자동화,2026-09-18T09:00:00+09:00,false,false,synthetic_fallback
FB-0500,funding,국내 초기창업기업 사업화 자금 모집,2026-07-26,"국내 초기창업기업 사업화 자금 모집. 이 문서는 실시간 웹 수집 실패 시 사용하는 교육용 합성 데이터입니다. 주요 키워드는 품질검사, 보안, 데이터이며, 시장 변화·기업 대응·지원정책·기술 적용 가능성을 검토할 수 있도록 구성했습니다. 분류는 funding이고 지역 범위는 국내입니다.","품질검사, 보안, 데이터 관련 동향을 다루는 수업용 fallback 기사 요약입니다.",https://example.com/fallback/0500,Fallback Policy Brief,,품질검사|보안|데이터,2026-09-18T09:00:00+09:00,false,false,synthetic_fallback
FB-0501,market,부산 제조 데이터 플랫폼 도입 확산,2025-11-03,"부산 제조 데이터 플랫폼 도입 확산. 이 문서는 실시간 웹 수집 실패 시 사용하는 교육용 합성 데이터입니다. 주요 키워드는 디지털 전환, 스마트팩토리이며, 시장 변화·기업 대응·지원정책·기술 적용 가능성을 검토할 수 있도록 구성했습니다. 분류는 market이고 지역 범위는 부산입니다.","디지털 전환, 스마트팩토리 관련 동향을 다루는 수업용 fallback 기사 요약입니다.",https://example.com/fallback/0501,Fallback Market Digest,,디지털 전환|스마트팩토리,2026-09-18T09:00:00+09:00,false,false,synthetic_fallback
FB-0502,funding,글로벌 클라우드 전환 지원사업 공고,2025-05-01,,"자동화, 품질검사 관련 동향을 다루는 수업용 fallback 기사 요약입니다.",https://example.com/fallback/0502,Fallback Policy Brief,,자동화|품질검사,2026-09-18T09:00:00+09:00,true,false,synthetic_fallback
FB-0503,funding,서울 클라우드 전환 지원사업 공고,2026-01-16,"서울 클라우드 전환 지원사업 공고. 이 문서는 실시간 웹 수집 실패 시 사용하는 교육용 합성 데이터입니다. 주요 키워드는 데이터, 보안, 클라우드, 자동화이며, 시장 변화·기업 대응·지원정책·기술 적용 가능성을 검토할 수 있도록 구성했습니다. 분류는 funding이고 지역 범위는 서울입니다.","데이터, 보안, 클라우드, 자동화 관련 동향을 다루는 수업용 fallback 기사 요약입니다.",https://example.com/fallback/0503,Fallback Tech Review,,데이터|보안|클라우드|자동화,2026-09-18T09:00:00+09:00,false,false,synthetic_fallback
FB-0504,technology,대구 Agent 기반 제조업 자동화 확산,2026-05-27,"대구 Agent 기반 제조업 자동화 확산. 이 문서는 실시간 웹 수집 실패 시 사용하는 교육용 합성 데이터입니다. 주요 키워드는 생성형 AI, 클라우드, 디지털 전환이며, 시장 변화·기업 대응·지원정책·기술 적용 가능성을 검토할 수 있도록 구성했습니다. 분류는 technology이고 지역 범위는 대구입니다.","생성형 AI, 클라우드, 디지털 전환 관련 동향을 다루는 수업용 fallback 기사 요약입니다.",https://example.com/fallback/0504,Fallback Policy Brief,,생성형 AI|클라우드|디지털 전환,2026-09-18T09:00:00+09:00,false,false,synthetic_fallback
FB-0505,market,국내 산업용 AI 비전 시장 확대,2026-04-23,"국내 산업용 AI 비전 시장 확대. 이 문서는 실시간 웹 수집 실패 시 사용하는 교육용 합성 데이터입니다. 주요 키워드는 보안, 데이터, 제조 AX, 디지털 전환이며, 시장 변화·기업 대응·지원정책·기술 적용 가능성을 검토할 수 있도록 구성했습니다. 분류는 market이고 지역 범위는 국내입니다.","보안, 데이터, 제조 AX, 디지털 전환 관련 동향을 다루는 수업용 fallback 기사 요약입니다.",https://example.com/fallback/0505,Fallback Policy Brief,,보안|데이터|제조 AX|디지털 전환,2026-09-18T09:00:00+09:00,false,false,synthetic_fallback
FB-0506,market,부산 산업용 AI 비전 시장 확대,2026-03-06,"부산 산업용 AI 비전 시장 확대. 이 문서는 실시간 웹 수집 실패 시 사용하는 교육용 합성 데이터입니다. 주요 키워드는 품질검사, 제조 AX, 자동화, AI이며, 시장 변화·기업 대응·지원정책·기술 적용 가능성을 검토할 수 있도록 구성했습니다. 분류는 market이고 지역 범위는 부산입니다.","품질검사, 제조 AX, 자동화, AI 관련 동향을 다루는 수업용 fallback 기사 요약입니다.",https://example.com/fallback/0506,Fallback Policy Brief,,품질검사|제조 AX|자동화|AI,2026-09-18T09:00:00+09:00,false,false,synthetic_fallback
FB-0507,competitor,FactoryMind 서울 경쟁사 신제품 공개,2025-12-28,"FactoryMind 서울 경쟁사 신제품 공개. 이 문서는 실시간 웹 수집 실패 시 사용하는 교육용 합성 데이터입니다. 주요 키워드는 AI, 보안이며, 시장 변화·기업 대응·지원정책·기술 적용 가능성을 검토할 수 있도록 구성했습니다. 분류는 competitor이고 지역 범위는 서울입니다.",,https://example.com/fallback/0507,Fallback Startup News,FactoryMind,AI|보안,2026-09-18T09:00:00+09:00,true,false,synthetic_fallback
FB-0508,policy,부산 제조 AX 지원정책 발표,2026-04-29,"부산 제조 AX 지원정책 발표. 이 문서는 실시간 웹 수집 실패 시 사용하는 교육용 합성 데이터입니다. 주요 키워드는 클라우드, 데이터, 생성형 AI이며, 시장 변화·기업 대응·지원정책·기술 적용 가능성을 검토할 수 있도록 구성했습니다. 분류는 policy이고 지역 범위는 부산입니다.","클라우드, 데이터, 생성형 AI 관련 동향을 다루는 수업용 fallback 기사 요약입니다.",https://example.com/fallback/0508,Fallback Policy Brief,,클라우드|데이터|생성형 AI,2026-09-18T09:00:00+09:00,false,false,synthetic_fallback
FB-0509,market,충청 스마트팩토리 투자 증가,2025-09-06,"충청 스마트팩토리 투자 증가. 이 문서는 실시간 웹 수집 실패 시 사용하는 교육용 합성 데이터입니다. 주요 키워드는 클라우드, 제조 AX이며, 시장 변화·기업 대응·지원정책·기술 적용 가능성을 검토할 수 있도록 구성했습니다. 분류는 market이고 지역 범위는 충청입니다.","클라우드, 제조 AX 관련 동향을 다루는 수업용 fallback 기사 요약입니다.",https://example.com/fallback/0509,Fallback Policy Brief,,클라우드|제조 AX,2026-09-18T09:00:00+09:00,false,false,synthetic_fallback
FB-0510,competitor,InspectAI 경기 경쟁사 신제품 공개,2025-11-06,"InspectAI 경기 경쟁사 신제품 공개. 이 문서는 실시간 웹 수집 실패 시 사용하는 교육용 합성 데이터입니다. 주요 키워드는 데이터, 생성형 AI이며, 시장 변화·기업 대응·지원정책·기술 적용 가능성을 검토할 수 있도록 구성했습니다. 분류는 competitor이고 지역 범위는 경기입니다.","데이터, 생성형 AI 관련 동향을 다루는 수업용 fallback 기사 요약입니다.",https://example.com/fallback/0510,Fallback Tech Review,InspectAI,데이터|생성형 AI,2026-09-18T09:00:00+09:00,false,false,synthetic_fallback
FB-0511,technology,글로벌 멀티모달 AI 품질검사 기술 발전,2025-12-27,"글로벌 멀티모달 AI 품질검사 기술 발전. 이 문서는 실시간 웹 수집 실패 시 사용하는 교육용 합성 데이터입니다. 주요 키워드는 보안, 자동화, 데이터이며, 시장 변화·기업 대응·지원정책·기술 적용 가능성을 검토할 수 있도록 구성했습니다. 분류는 technology이고 지역 범위는 글로벌입니다.","보안, 자동화, 데이터 관련 동향을 다루는 수업용 fallback 기사 요약입니다.",https://example.com/fallback/0511,Fallback Startup News,,보안|자동화|데이터,2026-09-18T09:00:00+09:00,false,false,synthetic_fallback
FB-0512,policy,국내 스마트공장 지원정책 확대,2026-03-15,"국내 스마트공장 지원정책 확대. 이 문서는 실시간 웹 수집 실패 시 사용하는 교육용 합성 데이터입니다. 주요 키워드는 데이터, 품질검사이며, 시장 변화·기업 대응·지원정책·기술 적용 가능성을 검토할 수 있도록 구성했습니다. 분류는 policy이고 지역 범위는 국내입니다.","데이터, 품질검사 관련 동향을 다루는 수업용 fallback 기사 요약입니다.",https://example.com/fallback/0512,Fallback Startup News,,데이터|품질검사,2026-09-18T09:00:00+09:00,false,false,synthetic_fallback
FB-0513,policy,국내 제조 AX 지원정책 발표,2025-02-06,"국내 제조 AX 지원정책 발표. 이 문서는 실시간 웹 수집 실패 시 사용하는 교육용 합성 데이터입니다. 주요 키워드는 데이터, 보안, 생성형 AI이며, 시장 변화·기업 대응·지원정책·기술 적용 가능성을 검토할 수 있도록 구성했습니다. 분류는 policy이고 지역 범위는 국내입니다.","데이터, 보안, 생성형 AI 관련 동향을 다루는 수업용 fallback 기사 요약입니다.",https://example.com/fallback/0513,Fallback Market Digest,,데이터|보안|생성형 AI,2026-09-18T09:00:00+09:00,false,false,synthetic_fallback
FB-0514,competitor,FactoryMind 경기 경쟁사 신제품 공개,2025-01-30,"FactoryMind 경기 경쟁사 신제품 공개. 이 문서는 실시간 웹 수집 실패 시 사용하는 교육용 합성 데이터입니다. 주요 키워드는 생성형 AI, AI이며, 시장 변화·기업 대응·지원정책·기술 적용 가능성을 검토할 수 있도록 구성했습니다. 분류는 competitor이고 지역 범위는 경기입니다.","생성형 AI, AI 관련 동향을 다루는 수업용 fallback 기사 요약입니다.",https://example.com/fallback/0514,Fallback Startup News,FactoryMind,생성형 AI|AI,2026-09-18T09:00:00+09:00,false,false,synthetic_fallback
FB-0515,competitor,InspectAI 부산 경쟁사 신제품 공개,2026-02-07,"InspectAI 부산 경쟁사 신제품 공개. 이 문서는 실시간 웹 수집 실패 시 사용하는 교육용 합성 데이터입니다. 주요 키워드는 자동화, 생성형 AI, 보안이며, 시장 변화·기업 대응·지원정책·기술 적용 가능성을 검토할 수 있도록 구성했습니다. 분류는 competitor이고 지역 범위는 부산입니다.","자동화, 생성형 AI, 보안 관련 동향을 다루는 수업용 fallback 기사 요약입니다.",https://example.com/fallback/0515,Fallback Policy Brief,InspectAI,자동화|생성형 AI|보안,2026-09-18T09:00:00+09:00,false,false,synthetic_fallback
FB-0516,funding,부산 AI 스타트업 기술사업화 지원,2026-04-15,"부산 AI 스타트업 기술사업화 지원. 이 문서는 실시간 웹 수집 실패 시 사용하는 교육용 합성 데이터입니다. 주요 키워드는 보안, 클라우드이며, 시장 변화·기업 대응·지원정책·기술 적용 가능성을 검토할 수 있도록 구성했습니다. 분류는 funding이고 지역 범위는 부산입니다.","보안, 클라우드 관련 동향을 다루는 수업용 fallback 기사 요약입니다.",https://example.com/fallback/0516,Fallback Policy Brief,,보안|클라우드,2026-09-18T09:00:00+09:00,false,false,synthetic_fallback
FB-0517,policy,국내 산업 데이터 활용 가이드라인 발표,2025-06-03,"국내 산업 데이터 활용 가이드라인 발표. 이 문서는 실시간 웹 수집 실패 시 사용하는 교육용 합성 데이터입니다. 주요 키워드는 클라우드, 생성형 AI, 보안이며, 시장 변화·기업 대응·지원정책·기술 적용 가능성을 검토할 수 있도록 구성했습니다. 분류는 policy이고 지역 범위는 국내입니다.","클라우드, 생성형 AI, 보안 관련 동향을 다루는 수업용 fallback 기사 요약입니다.",https://example.com/fallback/0517,Fallback Policy Brief,,클라우드|생성형 AI|보안,2026-09-18T09:00:00+09:00,false,false,synthetic_fallback
FB-0518,competitor,InspectAI 서울 경쟁사 신제품 공개,2026-05-05,,"클라우드, 생성형 AI, 보안 관련 동향을 다루는 수업용 fallback 기사 요약입니다.",https://example.com/fallback/0518,Fallback Startup News,InspectAI,클라우드|생성형 AI|보안,2026-09-18T09:00:00+09:00,true,false,synthetic_fallback
FB-0519,market,경기 중소 제조기업 AI 전환 수요 증가,2026-01-08,"경기 중소 제조기업 AI 전환 수요 증가. 이 문서는 실시간 웹 수집 실패 시 사용하는 교육용 합성 데이터입니다. 주요 키워드는 보안, 자동화, 스마트팩토리이며, 시장 변화·기업 대응·지원정책·기술 적용 가능성을 검토할 수 있도록 구성했습니다. 분류는 market이고 지역 범위는 경기입니다.","보안, 자동화, 스마트팩토리 관련 동향을 다루는 수업용 fallback 기사 요약입니다.",https://example.com/fallback/0519,Fallback Policy Brief,,보안|자동화|스마트팩토리,2026-09-18T09:00:00+09:00,false,false,synthetic_fallback
FB-0520,technology,대구 Edge AI 추론 최적화,2025-07-19,"대구 Edge AI 추론 최적화. 이 문서는 실시간 웹 수집 실패 시 사용하는 교육용 합성 데이터입니다. 주요 키워드는 보안, 생성형 AI이며, 시장 변화·기업 대응·지원정책·기술 적용 가능성을 검토할 수 있도록 구성했습니다. 분류는 technology이고 지역 범위는 대구입니다.","보안, 생성형 AI 관련 동향을 다루는 수업용 fallback 기사 요약입니다.",https://example.com/fallback/0520,Fallback Market Digest,,보안|생성형 AI,2026-09-18T09:00:00+09:00,false,false,synthetic_fallback
FB-0521,market,충청 스마트팩토리 투자 증가,2026-05-07,"충청 스마트팩토리 투자 증가. 이 문서는 실시간 웹 수집 실패 시 사용하는 교육용 합성 데이터입니다. 주요 키워드는 데이터, 제조 AX, 디지털 전환이며, 시장 변화·기업 대응·지원정책·기술 적용 가능성을 검토할 수 있도록 구성했습니다. 분류는 market이고 지역 범위는 충청입니다.","데이터, 제조 AX, 디지털 전환 관련 동향을 다루는 수업용 fallback 기사 요약입니다.",https://example.com/fallback/0521,Fallback Market Digest,,데이터|제조 AX|디지털 전환,2026-09-18T09:00:00+09:00,false,false,synthetic_fallback
FB-0522,market,대구 스마트팩토리 투자 증가,2025-08-13,"대구 스마트팩토리 투자 증가. 이 문서는 실시간 웹 수집 실패 시 사용하는 교육용 합성 데이터입니다. 주요 키워드는 스마트팩토리, 자동화, 데이터, 보안이며, 시장 변화·기업 대응·지원정책·기술 적용 가능성을 검토할 수 있도록 구성했습니다. 분류는 market이고 지역 범위는 대구입니다.","스마트팩토리, 자동화, 데이터, 보안 관련 동향을 다루는 수업용 fallback 기사 요약입니다.",https://example.com/fallback/0522,Fallback Market Digest,,스마트팩토리|자동화|데이터|보안,2026-09-18T09:00:00+09:00,false,false,synthetic_fallback
FB-0523,policy,대구 AI 바우처 사업 개편,2025-12-19,"대구 AI 바우처 사업 개편. 이 문서는 실시간 웹 수집 실패 시 사용하는 교육용 합성 데이터입니다. 주요 키워드는 자동화, 데이터이며, 시장 변화·기업 대응·지원정책·기술 적용 가능성을 검토할 수 있도록 구성했습니다. 분류는 policy이고 지역 범위는 대구입니다.","자동화, 데이터 관련 동향을 다루는 수업용 fallback 기사 요약입니다.",https://example.com/fallback/0523,Fallback Market Digest,,자동화|데이터,2026-09-18T09:00:00+09:00,false,false,synthetic_fallback
FB-0524,funding,글로벌 지역특화 창업지원 프로그램 모집,2025-06-07,"글로벌 지역특화 창업지원 프로그램 모집. 이 문서는 실시간 웹 수집 실패 시 사용하는 교육용 합성 데이터입니다. 주요 키워드는 데이터, 스마트팩토리, 디지털 전환이며, 시장 변화·기업 대응·지원정책·기술 적용 가능성을 검토할 수 있도록 구성했습니다. 분류는 funding이고 지역 범위는 글로벌입니다.","데이터, 스마트팩토리, 디지털 전환 관련 동향을 다루는 수업용 fallback 기사 요약입니다.",https://example.com/fallback/0524,Fallback Startup News,,데이터|스마트팩토리|디지털 전환,2026-09-18T09:00:00+09:00,false,false,synthetic_fallback
FB-0525,funding,부산 클라우드 전환 지원사업 공고,2025-10-13,"부산 클라우드 전환 지원사업 공고. 이 문서는 실시간 웹 수집 실패 시 사용하는 교육용 합성 데이터입니다. 주요 키워드는 디지털 전환, 데이터이며, 시장 변화·기업 대응·지원정책·기술 적용 가능성을 검토할 수 있도록 구성했습니다. 분류는 funding이고 지역 범위는 부산입니다.",,https://example.com/fallback/0525,Fallback Tech Review,,디지털 전환|데이터,2026-09-18T09:00:00+09:00,true,false,synthetic_fallback
FB-0526,competitor,FactoryMind 서울 경쟁사 해외시장 진출,2025-05-13,"FactoryMind 서울 경쟁사 해외시장 진출. 이 문서는 실시간 웹 수집 실패 시 사용하는 교육용 합성 데이터입니다. 주요 키워드는 생성형 AI, 스마트팩토리, 클라우드이며, 시장 변화·기업 대응·지원정책·기술 적용 가능성을 검토할 수 있도록 구성했습니다. 분류는 competitor이고 지역 범위는 서울입니다.","생성형 AI, 스마트팩토리, 클라우드 관련 동향을 다루는 수업용 fallback 기사 요약입니다.",https://example.com/fallback/0526,Fallback Tech Review,FactoryMind,생성형 AI|스마트팩토리|클라우드,2026-09-18T09:00:00+09:00,false,false,synthetic_fallback
