article_id,category,title,date,content,summary,source_url,source_name,company_tag,keywords,collected_at,has_null,is_duplicate_seed,data_origin,collect_method,date_valid
LV-0799,funding,"에이비스, ‘2026 AI바우처’ 일반·글로벌 분과 동시 선정",2026-06-22,"에이비스, ‘2026 AI바우처’ 일반·글로벌 분과 동시 선정 (검색어: AI 바우처 지원사업)","에이비스, ‘2026 AI바우처’ 일반·글로벌 분과 동시 선정 (검색어: AI 바우처 지원사업)",https://news.google.com/rss/articles/CBMicEFVX3lxTFBtUVZhbUVOVTBzS3RvOXpDbDFHdUJzSUxjT002QTB2RmVmNmZfdGlXRXFxYi1OSWVSOFdPWHdWOW5QYTZudGJtd1FhWE9EUml6WDhtRHhPM0lEV0xMWkRrd01RQ0wwQXFLRzR0U2NfcU3SAXRBVV95cUxNR2hLWGhUd2JFaWg5UzktUEZzYzlpSk8zbWNtUVF6R2VYZGhsSkxJYTA1V3pWaVFVRHdIVlMxTTNmLV9nQWtPSHByQlRRWG9FUnlMYlBvXzlSZkthRFdtdE56OXNqbFdxcWFwb0w0OEg3YWxvag?oc=5,IT조선,,AI|AI 바우처,2026-09-19T15:44:46+09:00,false,false,live,rss,true
LV-0800,funding,"리카AI, 2026 AI 바우처 지원사업 공급기업 선정",2026-07-31,"리카AI, 2026 AI 바우처 지원사업 공급기업 선정 (검색어: AI 바우처 지원사업)","리카AI, 2026 AI 바우처 지원사업 공급기업 선정 (검색어: AI 바우처 지원사업)",https://news.google.com/rss/articles/CBMiWkFVX3lxTFBYUFZkZnV1a0hMR0l3WjZzQ2Z4LWdqX0ZpSEczd2s0bTg3Yld4VW1ucktsWTkxTmE4UGpFWnEtZTVyYWVQTzZUd1lvcWw0bTVEQllBNUM3LWhYZ9IBWEFVX3lxTFBhRVVEN2dBQVJnRWRsVk0yN3RsM18yU3ZrMXl1cEdoNW9YUDg3V3ZmOHpOb0diZmlWM0drVVE0SWFxODFuZ28xc1dSQk1TbURIb1A5aXlKZFA?oc=5,아주경제,,AI|AI 바우처,2026-09-19T15:44:46+09:00,false,false,live,rss,true
LV-0801,funding,"컨슈머인사이트, ‘AX 원스톱바우처 사업’ 수요기업 선정",2026-07-02,"컨슈머인사이트, ‘AX 원스톱바우처 사업’ 수요기업 선정 (검색어: AI 바우처 지원사업)","컨슈머인사이트, ‘AX 원스톱바우처 사업’ 수요기업 선정 (검색어: AI 바우처 지원사업)",https://news.google.com/rss/articles/CBMibEFVX3lxTE55bWZJa2ptbmlkQVVXTUduS0dmNzNVeFhNWDk0WnJzUDlvd3RxTmg5dzRuWkMxakp2S212UHRzNzYwRjB4RzBlZGMycjdSc2tTdnhNTElnbXJXdldoZWJ4UUVZaVpBOWpuNm82eQ?oc=5,로봇신문,,AI|AI 바우처,2026-09-19T15:44:46+09:00,false,false,live,rss,true
LV-0802,funding,"은평성모병원, 과기정통부 'AI 바우처' 선정",2026-06-23,"은평성모병원, 과기정통부 'AI 바우처' 선정 (검색어: AI 바우처 지원사업)","은평성모병원, 과기정통부 'AI 바우처' 선정 (검색어: AI 바우처 지원사업)",https://news.google.com/rss/articles/CBMia0FVX3lxTE9ZR3VYMVNPcTVNZnY0dS1udGNveGE5enh2Ykh5T2ZYY3BKRmVyZTE5Mzd6dnNIV1JSRDlHbmdvaWFReC1Dd2c1eHBwbUlNdFcxTTlQQ1lDOGJfemROYmotbUZ5SWt1WmRDQ2lB?oc=5,monews.co.kr,,AI|AI 바우처,2026-09-19T15:44:46+09:00,false,false,live,rss,true
LV-0803,funding,"투비디티엑스, ‘2023 AI 바우처 지원사업 공급기업’ 선정 쾌거",2026-09-08,"투비디티엑스, ‘2023 AI 바우처 지원사업 공급기업’ 선정 쾌거 (검색어: AI 바우처 지원사업)","투비디티엑스, ‘2023 AI 바우처 지원사업 공급기업’ 선정 쾌거 (검색어: AI 바우처 지원사업)",https://news.google.com/rss/articles/CBMiakFVX3lxTE5WZnUzb3BlNzFnLWloaG1rcFR3QmhGaGhWdlA1N1BzaDc3dWlPWGpESFpaTzJQNEhsRmthRjNfaGlfNi02cXNWTHpTcWl0dFJqQTUxXzlsYzZ1UmNGanQ4b2owYW9OSkpNMFHSAW5BVV95cUxPRjZkUkRhQ3A4YWZKSjdGTGZ0aFNRdDJaUTRYWFJlNVdESkFxUkxFT2RvWUI4UjZ0UHZBUjFaOThVeE5idEc4QzRhSklQQnZEcFVSSUFtR2pMUTlvWGJEcVgtUTJQeWJpXzRjTHhRUQ?oc=5,catchnews.kr,,AI|AI 바우처,2026-09-19T15:44:46+09:00,false,false,live,rss,true
LV-0804,funding,"퍼즐에이아이, 정부 과제 잇단 선정…‘퍼즐젠’ 실증",2026-06-22,"퍼즐에이아이, 정부 과제 잇단 선정…‘퍼즐젠’ 실증 (검색어: AI 바우처 지원사업)","퍼즐에이아이, 정부 과제 잇단 선정…‘퍼즐젠’ 실증 (검색어: AI 바우처 지원사업)",https://news.google.com/rss/articles/CBMiaEFVX3lxTE84c3hPR1Q4TGpfYnNsTFJUNjZ6NXZaQmROSTNoWUw4NkxWSzFOZVdac1pjbndaUlFvblF1YWZLUUlHd2pUZ0lYdlN5MENaVGZXNzhuUHl5TmtjSURTcWFDcDZPTXZGUmFn?oc=5,데일리메디,,AI|AI 바우처,2026-09-19T15:44:46+09:00,false,false,live,rss,true
LV-0805,funding,"한미약품, 'AX 원스톱 바우처 지원사업' 선정…AI 도입 - 머니투데이",2026-09-07,"한미약품, 'AX 원스톱 바우처 지원사업' 선정…AI 도입 - 머니투데이 (검색어: AI 바우처 지원사업)","한미약품, 'AX 원스톱 바우처 지원사업' 선정…AI 도입 - 머니투데이 (검색어: AI 바우처 지원사업)",https://news.google.com/rss/articles/CBMiakFVX3lxTFB4Z3FWbUpPc3J2UEdMNC1uNnFHQXhqaTV3al9pN1NGVmJjWnRSOVk2bHNMV0J3b2U0ZEx6cnBNQ3M5MmdDYTlBanNjTHZVMVNvWTdXc01WRlJDc3J1N19VRnk3d0RpU3loZmfSAW9BVV95cUxQSTRjeEwybTFGRk5URTJieGRJT1hrUUlIOVFnWUhkMVIzRk1kN3ZiTlZVeFctc1R5YXNtNzBKaThhTTdBV0tCSkZPc012QlJjcTZNc2FMQm9fajRjVW9PejlXMC1CeHZVOE9Sc3diemM?oc=5,mt.co.kr,,AI|AI 바우처,2026-09-19T15:44:46+09:00,false,false,live,rss,true
LV-0806,funding,"청년 50만 명에 'AI 이용권' 지급하는 오세훈, 청소년 'AI 바우처' 전액 삭감한 추미애",2026-09-03,"청년 50만 명에 'AI 이용권' 지급하는 오세훈, 청소년 'AI 바우처' 전액 삭감한 추미애 (검색어: AI 바우처 지원사업)","청년 50만 명에 'AI 이용권' 지급하는 오세훈, 청소년 'AI 바우처' 전액 삭감한 추미애 (검색어: AI 바우처 지원사업)",https://news.google.com/rss/articles/CBMiRkFVX3lxTE1CelVBeXBSakw4Q1BVWlZYMjhWUENWQ0FCNS11UFhWenIyZVdUUlVTN1ltUDEyNUoyR05iQXZlWXczTW83UkE?oc=5,v.daum.net,,AI|AI 바우처,2026-09-19T15:44:46+09:00,false,false,live,rss,true
LV-0807,funding,"딥파인, 은평성모병원과 스마트글래스 기반 AI 에이전트 개발",2026-07-01,"딥파인, 은평성모병원과 스마트글래스 기반 AI 에이전트 개발 (검색어: AI 바우처 지원사업)","딥파인, 은평성모병원과 스마트글래스 기반 AI 에이전트 개발 (검색어: AI 바우처 지원사업)",https://news.google.com/rss/articles/CBMia0FVX3lxTE0teERpSGhyOFU2SXNHb3lFNjhjRUpiLXF6MS1fOG9idzg4MmtBcWV4VkxaMUtuSDB3ZGlkN2RZWmxZS3E1b01xTXFSM0tWelhuMlFpQ3hpWE1pclIybnRRNVRGYkpac0tNRGc4?oc=5,FA저널,,AI|AI 바우처,2026-09-19T15:44:46+09:00,false,false,live,rss,true
LV-0808,funding,2026 성남기업성장포럼 개막…중소기업 AI 도입 비용·지원사업 공개,2026-09-18,2026 성남기업성장포럼 개막…중소기업 AI 도입 비용·지원사업 공개 (검색어: AI 바우처 지원사업),2026 성남기업성장포럼 개막…중소기업 AI 도입 비용·지원사업 공개 (검색어: AI 바우처 지원사업),https://news.google.com/rss/articles/CBMiaEFVX3lxTE53X0RENUZpMGR0VXNJRzgtbEdRckNGekg4Vl9yTGxjakdRWW85RS1ZYS1YTGp4NjRxUlh3ZFowMjBXMlh4VWRDSHpycXpvOG9mcDRCX01mT19kVHlrQU9Da1BnQmdFQVN4?oc=5,일간경기,,AI|AI 바우처,2026-09-19T15:44:46+09:00,false,false,live,rss,true
LV-0809,funding,"“스마트글래스 쓰면 AI에이전트가 안내”…딥파인, 병원 실증 진행",2026-07-02,"“스마트글래스 쓰면 AI에이전트가 안내”…딥파인, 병원 실증 진행 (검색어: AI 바우처 지원사업)","“스마트글래스 쓰면 AI에이전트가 안내”…딥파인, 병원 실증 진행 (검색어: AI 바우처 지원사업)",https://news.google.com/rss/articles/CBMiUkFVX3lxTFBWVXlvOG9jTGFXTU55UVZ6SmdvcC1OWm0tU0RXSS1TLU9aX0Z2UUtUWkFMWmpmS1V1bDQ0YWJUZ0F0UGplSU1kZHppVXd4VHdOdUHSAVNBVV95cUxQcTIyVXFkdlp5ZEpXSDZsQ285dERHM2RHTlM5d1FVcWZUWmg5ekZPOFBIUHFwOFNOZ3Rpajh6RzhEaFF6cUZhT0lZRDVDSzZqNDB5NA?oc=5,서울경제,,AI|AI 바우처,2026-09-19T15:44:46+09:00,false,false,live,rss,true
LV-0810,funding,방미통위 내년 예산 3000억 육박…AI·허위조작정보에 집중,2026-09-01,방미통위 내년 예산 3000억 육박…AI·허위조작정보에 집중 (검색어: AI 바우처 지원사업),방미통위 내년 예산 3000억 육박…AI·허위조작정보에 집중 (검색어: AI 바우처 지원사업),https://news.google.com/rss/articles/CBMiYEFVX3lxTFB4QTAtVVIxQ0lBc2VHQVplc1p3QVFvSTFtLWt1WE9KSF84WFhnemlnaEh2eWhUTFRTclBKTEEyZFVETnk0RUJWLVpMemhKamV0TXJMMDM4ZHlpVnR3YklaR9IBeEFVX3lxTE9fbWJucGlaclY3anJYV2Z4VGtob3dQTGNvb28yTW05OFpudEwwM1BVQzFpZW1lZEwzd2RnMTZuQWJJaFVJNm14NXlFWVp1RGZ1MTk3NzRRMjFkMnRMRXZ4X0dEWl9sLVJiS1Z6MFJzeFAwTE9jLWdETA?oc=5,뉴시스,,AI|AI 바우처,2026-09-19T15:44:46+09:00,false,false,live,rss,true
LV-0811,funding,"차바이오텍, 과기정통부 'AX 원스톱 바우처' 지원사업 선정",2026-07-27,"차바이오텍, 과기정통부 'AX 원스톱 바우처' 지원사업 선정 (검색어: AI 바우처 지원사업)","차바이오텍, 과기정통부 'AX 원스톱 바우처' 지원사업 선정 (검색어: AI 바우처 지원사업)",https://news.google.com/rss/articles/CBMibEFVX3lxTE4yLTVLZDlLLXJyMmlGckZ6dV9rX1FscVVvdWtDanRFQnB6M0twLTV4VE5lQ0JHY2h1SHdFaG9jbXM3bXR2V1hCYlNaMXIzM3NmVGtMLVV1TG1GVlpSTW53bWppUndDVlU1T0N6SA?oc=5,팜뉴스,,AI|AI 바우처,2026-09-19T15:44:46+09:00,false,false,live,rss,true
LV-0812,funding,A2D2 “AI 네이티브 플랫폼으로 법률 서면 작성 지원”,2026-07-23,A2D2 “AI 네이티브 플랫폼으로 법률 서면 작성 지원” (검색어: AI 바우처 지원사업),A2D2 “AI 네이티브 플랫폼으로 법률 서면 작성 지원” (검색어: AI 바우처 지원사업),https://news.google.com/rss/articles/CBMibkFVX3lxTE85TEkxUmE5QTFiSjlPak9HRG1aM3FHYWpLRDFQOFRPcnhOOXhUWUZ5MzRjdm12bFdWWmdxdE82Q0tkblp1YXVGODA1eWVlb2tZc2dEdzI4TTdQNE9hd2lUTlp4QmRLa0xSNkJtcGdR0gFyQVVfeXFMTjJJOHpMYzdET3pwRjhZSDdLSGNtcWVGa1RSV3lkTmtoRTM0bHpHaDltMWRnLTlmbkRaeFF5ZlR0Uk5sRTkybGtqa2h1Nmg4ZVhOSDJnZXFCNVlVcmt4TjFHNzNLbEh4UnNleVpnVmZhSUVB?oc=5,법률신문,,AI|AI 바우처,2026-09-19T15:44:46+09:00,false,false,live,rss,true
LV-0813,funding,"[ZD SW 투데이] 셀렉트스타 ""AI 기본법 대응, 기술적 검증까지 이어져야"" 外",2026-09-18,"[ZD SW 투데이] 셀렉트스타 ""AI 기본법 대응, 기술적 검증까지 이어져야"" 外 (검색어: AI 바우처 지원사업)","[ZD SW 투데이] 셀렉트스타 ""AI 기본법 대응, 기술적 검증까지 이어져야"" 外 (검색어: AI 바우처 지원사업)",https://news.google.com/rss/articles/CBMiVkFVX3lxTE01Mk1PWGU0RHBnV09lUnhlUDJ5Y1dKRVdiVmNsaDFPbWFSNzlhNDBEVkpwczZmN2MwODg2czdaeWI4U1o2ZUpURmZnUy13LVZTNWNIemFR?oc=5,지디넷코리아,,AI|AI 바우처,2026-09-19T15:44:46+09:00,false,false,live,rss,true
LV-0814,funding,"산타, 과기정통부 AI바우처 사업 선정… AI 학습 플랫폼 ‘디디쌤’ 교육시장 확대 본격화",2026-07-31,"산타, 과기정통부 AI바우처 사업 선정… AI 학습 플랫폼 ‘디디쌤’ 교육시장 확대 본격화 (검색어: AI 바우처 지원사업)","산타, 과기정통부 AI바우처 사업 선정… AI 학습 플랫폼 ‘디디쌤’ 교육시장 확대 본격화 (검색어: AI 바우처 지원사업)",https://news.google.com/rss/articles/CBMiaEFVX3lxTE9fbE1TY0xfVzdUcXMzNVVBakd6RjNtdmNoU0dGNTNUWGQxTW1yMWpESXgxckVjbWUtRGtYOWFqa2lKbVM3c1RwbFNmZnBiaTY0YUw1ZmIwa3hkUVVNc1ljdVdLWHFSWXd20gFsQVVfeXFMTl9UcGdmWVBhcjZldF8yUy14MmhMdHVVNl83bVpaZmR6TTQxZWpqaGkzOEhHc1AtMlZTNHp6NVZROEdVTUNsQy1BczktWGV3amlnUWgzbnFGSGpCSVJNdTYyaW5TWnR0eE9WM0RT?oc=5,스타트업엔(StartupN),,AI|AI 바우처,2026-09-19T15:44:46+09:00,false,false,live,rss,true
LV-0815,funding,방미통위 첫 예산 2천977억원‥AI 전환 지원,2026-09-01,방미통위 첫 예산 2천977억원‥AI 전환 지원 (검색어: AI 바우처 지원사업),방미통위 첫 예산 2천977억원‥AI 전환 지원 (검색어: AI 바우처 지원사업),https://news.google.com/rss/articles/CBMidEFVX3lxTE0tdVFwLXQ4d3BSenJyWVNqSUZCR1M1YlprQy1kUVNlNGRvVE5EY3pNUWF0ZHlQQlR6Ri1ubkpaanpEel9Sb01LMEZFMDJpWVRNR2o0ZVBITk1LWHJfdzRGandmOU45LUpuX2RmOTlnWFVPdFNu0gF0QVVfeXFMUHNnWk5XUURmTUFKcU9yeC1sRHloaTRCdnlwWGdsb0tpR3ZuUE02RnpTV29jUEgxOHNjal9IRHY3engtSjFqSzF6QkNPOWFVM3h4NDVfSDhxV1VBdndiU01yU2JNMlNpN1hMcnl1WWR4aElpS3M?oc=5,imnews.imbc.com,,AI|AI 바우처,2026-09-19T15:44:46+09:00,false,false,live,rss,true
LV-0816,funding,"프로텐, ‘2026 AX 바우처 지원사업’ 선정… 컨슈머인사이트와 AI 리서치 플랫폼 구축",2026-07-01,"프로텐, ‘2026 AX 바우처 지원사업’ 선정… 컨슈머인사이트와 AI 리서치 플랫폼 구축 (검색어: AI 바우처 지원사업)","프로텐, ‘2026 AX 바우처 지원사업’ 선정… 컨슈머인사이트와 AI 리서치 플랫폼 구축 (검색어: AI 바우처 지원사업)",https://news.google.com/rss/articles/CBMiZ0FVX3lxTE00QXdfdFN5ZWVrQVdzZ2l4UGU3LWJiMTZqLXJCcmVpS0JCVkQwSVZZam5YakVfSnF0T2tHS1JjOFBnN3YzMzJEekN3emdjQllsQUk4QlB0NzBmUlZfRHZhblFjUXlQbGs?oc=5,아이티데일리,,AI|AI 바우처,2026-09-19T15:44:46+09:00,false,false,live,rss,true
LV-0817,funding,"딥파인, 스마트글래스 기반 비임상시험 AI 연구지원 시스템 구축",2026-07-01,"딥파인, 스마트글래스 기반 비임상시험 AI 연구지원 시스템 구축 (검색어: AI 바우처 지원사업)","딥파인, 스마트글래스 기반 비임상시험 AI 연구지원 시스템 구축 (검색어: AI 바우처 지원사업)",https://news.google.com/rss/articles/CBMibEFVX3lxTE81eEdILXdtVjI1dDlIZXBHNEtkclJjcDVSMVFpdlFlNGVSdmtUYm5BVktTejM1QnRkSjN4bjZ6aHRfRVB2OE52eVlTR3VKeXNVaDhTb3JYVnpNY0RyNG44Zi1lYWZZT1d2VUQ5WQ?oc=5,데이터넷,,AI|AI 바우처,2026-09-19T15:44:46+09:00,false,false,live,rss,true
LV-0818,funding,"서인하 경기도의원, 재정위기 이유로 AI·미래세대 투자 줄이면 안 돼",2026-09-03,"서인하 경기도의원, 재정위기 이유로 AI·미래세대 투자 줄이면 안 돼 (검색어: AI 바우처 지원사업)","서인하 경기도의원, 재정위기 이유로 AI·미래세대 투자 줄이면 안 돼 (검색어: AI 바우처 지원사업)",https://news.google.com/rss/articles/CBMiakFVX3lxTE1YUXl5OTZRWUxWNXhqd2R1UjBYRDlDSGx2S29haDF1UmNPMzJMREdTV3kxakMya0NhcFlkcXNQNVBiMW0wdUNWbzU4MVNKQ2FRV0pDYmpNMnQzQ2gzcjBsYURmMTdCRmg4YVE?oc=5,서울Pn,,AI|AI 바우처,2026-09-19T15:44:46+09:00,false,false,live,rss,true
LV-0819,funding,성남기업 AI 전환‘실행’…도입 해법 한자리,2026-09-18,성남기업 AI 전환‘실행’…도입 해법 한자리 (검색어: AI 바우처 지원사업),성남기업 AI 전환‘실행’…도입 해법 한자리 (검색어: AI 바우처 지원사업),https://news.google.com/rss/articles/CBMibkFVX3lxTE51VVAtUHJXRV9ocVBJX2VuTWZrQVFXRXJZS3dmT1BSMmZCck9jNTBRTWQyX0ktWU1rSGtZVnR5ZlZ1d29tZkl2a2NVV0xIR3piQnBRODV1R0xYNVl5RHplazh3bVctLTI3MG5HVzBR?oc=5,현대일보,,AI|AI 바우처,2026-09-19T15:44:46+09:00,false,false,live,rss,true
LV-0820,funding,"서인하 경기도의원 ""청소년 AI 바우처 전액 삭감 안 돼...사업 재설계해야""",2026-09-07,"서인하 경기도의원 ""청소년 AI 바우처 전액 삭감 안 돼...사업 재설계해야"" (검색어: AI 바우처 지원사업)","서인하 경기도의원 ""청소년 AI 바우처 전액 삭감 안 돼...사업 재설계해야"" (검색어: AI 바우처 지원사업)",https://news.google.com/rss/articles/CBMiaEFVX3lxTFBqSUpBRnpRME1TM3E4UzNFeE4yeXBjU0diTjdRSlRuX19DQzlmNjJqQkw0cDBveGtRanZxQTR4RzMtSnIzMEU5cFBSN0lPUG1FeVFJeDFUV3RzeU9yeUJLY2ZLSG5MLVlo?oc=5,경인매일,,AI|AI 바우처,2026-09-19T15:44:46+09:00,false,false,live,rss,true
LV-0821,funding,"딥파인, 은평성모병원과 비임상시험 연구환경 디지털 전환…스마트글래스 기반 AI 에이전트 개발",2026-07-01,"딥파인, 은평성모병원과 비임상시험 연구환경 디지털 전환…스마트글래스 기반 AI 에이전트 개발 (검색어: AI 바우처 지원사업)","딥파인, 은평성모병원과 비임상시험 연구환경 디지털 전환…스마트글래스 기반 AI 에이전트 개발 (검색어: AI 바우처 지원사업)",https://news.google.com/rss/articles/CBMiakFVX3lxTE44LUpLNVpBUGFhdm9KTDZVOU9ZNDdVd3hXajE2Y0wxLWVJQUhIV05rV1pRUy1LTDB3SUdVdFZKRjVxbVNYWHhWYW1CaThYQUg4elBMbWxSVUxOcXJQZ2MzemlXVnlOeTg2WXfSAW5BVV95cUxOT2VxQnFCTXI1VjV1OUdWZE56dEh2V0lHZGc1UjEyakJTMmxJR1dqWVNnaDg3RTBZbGNYcFFDdENmTmNheVF5RVAzcThEU2xEcnc2NUZISnJFeVo4TEc2T21WUVIyU190d0FHZWJ3Zw?oc=5,퍼블릭타임스,,AI|디지털 전환|AI 바우처,2026-09-19T15:44:46+09:00,false,false,live,rss,true
LV-0822,funding,방미통위 첫 예산 2977억원…AI·미디어 혁신 나선다 [2027 예산안],2026-09-01,방미통위 첫 예산 2977억원…AI·미디어 혁신 나선다 [2027 예산안] (검색어: AI 바우처 지원사업),방미통위 첫 예산 2977억원…AI·미디어 혁신 나선다 [2027 예산안] (검색어: AI 바우처 지원사업),https://news.google.com/rss/articles/CBMiRkFVX3lxTE5COEJCYm53ZE1vY29BOVg0Q3F6djJuMVJrTEw3ZkE4SHBPV0lZWWt6ajVYbWhyci1KQlhEd0FESldMZnA5eEE?oc=5,v.daum.net,,AI|AI 바우처,2026-09-19T15:44:46+09:00,false,false,live,rss,true
LV-0823,funding,"경기도의회 이대한 의원, “서울보다 먼저 기획한 AI 바우처... 경기도가 스스로 멈춰선 안 돼”",2026-09-18,"경기도의회 이대한 의원, “서울보다 먼저 기획한 AI 바우처... 경기도가 스스로 멈춰선 안 돼” (검색어: AI 바우처 지원사업)","경기도의회 이대한 의원, “서울보다 먼저 기획한 AI 바우처... 경기도가 스스로 멈춰선 안 돼” (검색어: AI 바우처 지원사업)",https://news.google.com/rss/articles/CBMickFVX3lxTE8waWR4NEExMHpabzZyYlVUd1JWb3dBcEJONVdyXzA0THFseDVMU01nYkdDWmZtUlhvcWQ4S2F0NHFzbDIzSFRoRjRTbEpTMWF5Q3N6eGVNOUp3UDJLb2NnZDlDZGQ4aWNUbkFtTE5EU0dkZ9IBckFVX3lxTE8waWR4NEExMHpabzZyYlVUd1JWb3dBcEJONVdyXzA0THFseDVMU01nYkdDWmZtUlhvcWQ4S2F0NHFzbDIzSFRoRjRTbEpTMWF5Q3N6eGVNOUp3UDJLb2NnZDlDZGQ4aWNUbkFtTE5EU0dkZw?oc=5,엔디엔뉴스,,AI|AI 바우처,2026-09-19T15:44:46+09:00,false,false,live,rss,true
LV-0824,funding,"㈜위즈데이타, 국내 최초 'K-만화풍' AI 이미지 생성기 개발",2026-08-13,"㈜위즈데이타, 국내 최초 'K-만화풍' AI 이미지 생성기 개발 (검색어: AI 바우처 지원사업)","㈜위즈데이타, 국내 최초 'K-만화풍' AI 이미지 생성기 개발 (검색어: AI 바우처 지원사업)",https://news.google.com/rss/articles/CBMiVEFVX3lxTE5FS0llYmYyeXdDTHNoTVZfMmkxeXcwaWU5b1F4YWE3T1lTQWRCU3BkYURjNEw0OHNzX2FzSnRvWnAtSVRJNWZ3dEpYZUxoeHJOcnhiWQ?oc=5,v.daum.net,,AI|AI 바우처,2026-09-19T15:44:46+09:00,false,false,live,rss,true
LV-0825,funding,"아이디바인·지아이이노, ‘AI 청년창업기업 동반성장 바우처 지원사업’ 선정",2026-08-04,"아이디바인·지아이이노, ‘AI 청년창업기업 동반성장 바우처 지원사업’ 선정 (검색어: AI 바우처 지원사업)","아이디바인·지아이이노, ‘AI 청년창업기업 동반성장 바우처 지원사업’ 선정 (검색어: AI 바우처 지원사업)",https://news.google.com/rss/articles/CBMibEFVX3lxTE96bUlPY29tT3V0NERIYlNwN1FOU0l5bTJWUTZCWGNRU2tqVXp4RDJzdWJjazd4MlhRM2ZyQXYzazdrZmRjOUZrRUlGeW9jR3BiM2hueGw4bDViZlVWY0cxaVpzY284X21SUkw1cdIBcEFVX3lxTFBZaXZCakJld3VwTGNESlprdEdpTHRWVlA0eXJZR1BCX1Y5c2RVeWpoWDUyb2NWSjVPeTVTbjRsNEdvdm9qcmpqZWRnTVVPajdyQmJIN0xWcW1jb1p3SGZIQy13S3FwNENMSXM5cmlZeGQ?oc=5,더바이오,,AI|AI 바우처,2026-09-19T15:44:46+09:00,false,false,live,rss,true
LV-0826,funding,"실험 연구자 두손 자유롭게…딥파인, 스마트글래스 기반 기술개발",2026-07-01,"실험 연구자 두손 자유롭게…딥파인, 스마트글래스 기반 기술개발 (검색어: AI 바우처 지원사업)","실험 연구자 두손 자유롭게…딥파인, 스마트글래스 기반 기술개발 (검색어: AI 바우처 지원사업)",https://news.google.com/rss/articles/CBMibEFVX3lxTE83R0ZzQUtFSmFmMGpYdmExYjJGSlBqTGVYVjg4a0dIcFdyOFJ2TEJXVmdENkRwSS1OR2M4cldDbE5Wc0NHRGxoYURRM0V4QXNFckl5MmJvWHFoMnk1blJfandiVkVmcVhNUXpyTA?oc=5,유니콘팩토리,,AI|AI 바우처,2026-09-19T15:44:46+09:00,false,false,live,rss,true
LV-0827,funding,방미통위 첫 예산 2천977억원…AI·미디어 혁신에 집중,2026-09-01,방미통위 첫 예산 2천977억원…AI·미디어 혁신에 집중 (검색어: AI 바우처 지원사업),방미통위 첫 예산 2천977억원…AI·미디어 혁신에 집중 (검색어: AI 바우처 지원사업),https://news.google.com/rss/articles/CBMiW0FVX3lxTE9sdl81NUhLejZZY0xnTmozS0NHRjc4VEFaVTVUamEtZTJYckZsNDIwTnlodEM2NTZlSEdESTNoRXVFbEp3SWdPWGJNdzNKSXdUSG4wQlg1NFN3RFHSAWBBVV95cUxPMlIxRlhLSWY4Zy1aVldQbmFxaHZZNjJvT2RGbFFSc3VEZWlXeW5LVWZ5N3VMR1JsamJsNFNfRGRHT2hHYVhORzdXLXBMaS04WmlxTG5CUDFIcjhxdUpTamY?oc=5,연합뉴스,,AI|AI 바우처,2026-09-19T15:44:46+09:00,false,false,live,rss,true
LV-0828,funding,"한미약품, 'AX 원스톱 바우처 지원사업' 선정...QA 업무 AI로 전면 자동화",2026-09-07,"한미약품, 'AX 원스톱 바우처 지원사업' 선정...QA 업무 AI로 전면 자동화 (검색어: AI 바우처 지원사업)","한미약품, 'AX 원스톱 바우처 지원사업' 선정...QA 업무 AI로 전면 자동화 (검색어: AI 바우처 지원사업)",https://news.google.com/rss/articles/CBMicEFVX3lxTE94TkhpWnpDZVRUQ3JLZmV6NzNuNHBsWmstMFd4bzl4blhTYURkbDlHLUR4LXdheHVkR2hmcHpYRVIxS1NhRE1qT2pWN0xHUW9QdVFmbjdEM3UyUTE1V0JlVzV1ZWVDLUhJZG5jM09UQlM?oc=5,포인트데일리,,AI|자동화|AI 바우처,2026-09-19T15:44:46+09:00,false,false,live,rss,true
LV-0829,funding,"방미통위, 2027년 예산 2977억 편성…AI전환·미디어 주권 방점",2026-09-01,"방미통위, 2027년 예산 2977억 편성…AI전환·미디어 주권 방점 (검색어: AI 바우처 지원사업)","방미통위, 2027년 예산 2977억 편성…AI전환·미디어 주권 방점 (검색어: AI 바우처 지원사업)",https://news.google.com/rss/articles/CBMiTkFVX3lxTFA3OGMzbTloa1RjSjZkYkc5SGd2T0JTLTdEeXpENjdpdnRwMF9JRU9makhrdXI0RlprM3l3RF82cE00NnotOENCdVRhanQ4UQ?oc=5,전자신문,,AI|AI 바우처,2026-09-19T15:44:46+09:00,false,false,live,rss,true
LV-0830,funding,"지미션, VLM OCR 특허·디자인 전략 강화…글로벌 공략",2026-07-29,"지미션, VLM OCR 특허·디자인 전략 강화…글로벌 공략 (검색어: AI 바우처 지원사업)","지미션, VLM OCR 특허·디자인 전략 강화…글로벌 공략 (검색어: AI 바우처 지원사업)",https://news.google.com/rss/articles/CBMiVkFVX3lxTE1BVE93UzB0MDMyX2RZVTVhcTExVXNTbUs2elZFTFhzOWYzWmd4enhCUzlIekxRVHlpRzh0bDdoYTdqN3ZYa1JERkNkM2VFdEpQSEZhajZR?oc=5,지디넷코리아,,AI|AI 바우처,2026-09-19T15:44:46+09:00,false,false,live,rss,true
